idx,wer_low,wer_med,wer_high
509,0.38461538461538464,0.34615384615384615,0.7051282051282052
510,0.17073170731707318,0.12195121951219512,0.10975609756097561
511,0.20253164556962025,0.2911392405063291,0.35443037974683544
512,0.4444444444444444,0.35185185185185186,0.4074074074074074
513,0.23958333333333334,0.22916666666666666,0.2916666666666667
514,0.1875,0.28125,0.28125
515,0.2716049382716049,0.24691358024691357,0.32098765432098764
516,0.47959183673469385,0.35714285714285715,0.42857142857142855
517,0.32432432432432434,0.35135135135135137,0.6081081081081081
518,0.23636363636363636,0.23636363636363636,0.2727272727272727
519,0.2,0.3333333333333333,0.36
520,0.2,0.17142857142857143,0.22857142857142856
521,0.38613861386138615,0.36633663366336633,0.45544554455445546
522,0.25301204819277107,0.27710843373493976,0.3253012048192771
523,0.25806451612903225,0.3387096774193548,0.3548387096774194
524,0.18309859154929578,0.19718309859154928,0.16901408450704225
525,0.1590909090909091,0.1590909090909091,0.29545454545454547
526,0.16417910447761194,0.2537313432835821,0.3283582089552239
527,0.25287356321839083,0.26436781609195403,0.3448275862068966
528,0.08333333333333333,0.10714285714285714,0.2857142857142857
529,0.49382716049382713,0.4444444444444444,0.5308641975308642
530,0.3953488372093023,0.37209302325581395,0.5116279069767442
531,0.1111111111111111,0.125,0.2222222222222222
532,0.10256410256410256,0.11538461538461539,0.19230769230769232
533,0.058823529411764705,0.0784313725490196,0.09803921568627451
534,0.3068181818181818,0.38636363636363635,0.375
535,0.3088235294117647,0.3235294117647059,0.35294117647058826
536,0.3010752688172043,0.3763440860215054,0.44086021505376344
537,0.23333333333333334,0.34444444444444444,0.37777777777777777
538,0.4625,0.45,0.4375
539,0.08333333333333333,0.18055555555555555,0.2916666666666667
540,0.24719101123595505,0.33707865168539325,0.2696629213483146
541,0.25675675675675674,0.5675675675675675,0.40540540540540543
542,0.13043478260869565,0.17391304347826086,0.2028985507246377
543,0.1927710843373494,0.24096385542168675,0.2289156626506024
544,0.23529411764705882,0.29411764705882354,0.4
545,0.09876543209876543,0.12345679012345678,0.1111111111111111
546,0.2716049382716049,0.2345679012345679,0.43209876543209874
547,0.2727272727272727,0.23376623376623376,0.38961038961038963
548,0.05970149253731343,0.08955223880597014,0.1044776119402985
549,0.10126582278481013,0.13924050632911392,0.20253164556962025
550,0.3717948717948718,0.4230769230769231,0.41025641025641024
551,0.37037037037037035,0.2839506172839506,0.38271604938271603
552,0.08333333333333333,0.09722222222222222,0.19444444444444445
553,0.34615384615384615,0.34615384615384615,0.5256410256410257
554,0.2638888888888889,0.2777777777777778,0.2777777777777778
555,0.25806451612903225,0.5161290322580645,0.45161290322580644
556,0.33766233766233766,0.33766233766233766,0.4025974025974026
557,0.32,0.32,0.32
558,0.21621621621621623,0.21621621621621623,0.32432432432432434
559,0.2558139534883721,0.2558139534883721,0.43023255813953487
560,0.234375,0.3125,0.546875
561,0.20481927710843373,0.26506024096385544,0.2891566265060241
562,0.06944444444444445,0.09722222222222222,0.1527777777777778
563,0.3974358974358974,0.4358974358974359,0.5
564,0.28205128205128205,0.6025641025641025,0.5769230769230769
565,0.3763440860215054,0.3763440860215054,0.4838709677419355
566,0.18666666666666668,0.17333333333333334,0.29333333333333333
567,0.20754716981132076,0.2641509433962264,0.24528301886792453
568,0.43333333333333335,0.4166666666666667,0.4
569,0.29508196721311475,0.3770491803278688,0.5081967213114754
570,0.14285714285714285,0.2,0.37142857142857144
571,0.3333333333333333,0.3111111111111111,0.5888888888888889
572,0.29508196721311475,0.26229508196721313,0.32786885245901637
573,0.3939393939393939,0.40404040404040403,0.47474747474747475
574,0.17857142857142858,0.2261904761904762,0.4523809523809524
575,0.4675324675324675,0.6103896103896104,0.5324675324675324
576,0.39080459770114945,0.4482758620689655,0.5977011494252874
577,0.5,0.6538461538461539,0.7211538461538461
578,0.3142857142857143,0.3,0.38571428571428573
579,0.2191780821917808,0.2876712328767123,0.3835616438356164
580,0.13513513513513514,0.16216216216216217,0.2702702702702703
581,0.1527777777777778,0.125,0.2222222222222222
582,0.20253164556962025,0.25316455696202533,0.3291139240506329
583,0.18072289156626506,0.37349397590361444,0.25301204819277107
584,0.3258426966292135,0.39325842696629215,0.47191011235955055
585,0.26136363636363635,0.26136363636363635,0.3181818181818182
586,0.22077922077922077,0.22077922077922077,0.33766233766233766
587,0.25301204819277107,0.24096385542168675,0.27710843373493976
588,0.1724137931034483,0.22988505747126436,0.3563218390804598
589,0.06329113924050633,0.21518987341772153,0.1518987341772152
590,0.24691358024691357,0.2839506172839506,0.3333333333333333
591,0.36363636363636365,0.4090909090909091,0.41818181818181815
592,0.4,0.4105263157894737,0.4105263157894737
593,0.5161290322580645,0.46236559139784944,0.5268817204301075
594,0.3246753246753247,0.35064935064935066,0.45454545454545453
595,0.23863636363636365,0.25,0.3181818181818182
596,0.17647058823529413,0.17647058823529413,0.19117647058823528
597,0.21311475409836064,0.26229508196721313,0.3114754098360656
598,0.3835616438356164,0.3835616438356164,0.547945205479452
599,0.21052631578947367,0.3026315789473684,0.25
600,0.31868131868131866,0.32967032967032966,0.5714285714285714
601,0.15151515151515152,0.13636363636363635,0.30303030303030304
602,0.20987654320987653,0.5555555555555556,0.35802469135802467
603,0.38181818181818183,0.44545454545454544,0.44545454545454544
604,0.2,0.1375,0.25
605,0.3829787234042553,0.3617021276595745,0.46808510638297873
606,0.2375,0.325,0.425
607,0.32,0.29333333333333333,0.68
608,0.1388888888888889,0.18055555555555555,0.3472222222222222
609,0.07058823529411765,0.11764705882352941,0.1411764705882353
610,0.3194444444444444,0.4444444444444444,0.3055555555555556
611,0.3695652173913043,0.45652173913043476,0.3695652173913043
612,0.24285714285714285,0.4,0.34285714285714286
613,0.4691358024691358,0.4567901234567901,0.5679012345679012
614,0.1566265060240964,0.21686746987951808,0.30120481927710846
615,0.30952380952380953,0.34523809523809523,0.38095238095238093
616,0.20253164556962025,0.24050632911392406,0.4430379746835443
617,0.17721518987341772,0.27848101265822783,0.26582278481012656
618,0.08974358974358974,0.08974358974358974,0.16666666666666666
619,0.17105263157894737,0.15789473684210525,0.25
620,0.36,0.3466666666666667,0.6266666666666667
621,0.3516483516483517,0.34065934065934067,0.42857142857142855
622,0.4791666666666667,0.46875,0.5416666666666666
623,0.22093023255813954,0.20930232558139536,0.2441860465116279
624,0.55,0.3,0.575
625,0.3333333333333333,0.36,0.41333333333333333
626,0.36470588235294116,0.4470588235294118,0.4588235294117647
627,0.23170731707317074,0.3048780487804878,0.45121951219512196
628,0.18072289156626506,0.1927710843373494,0.20481927710843373
629,0.5223880597014925,0.5223880597014925,0.3880597014925373
630,0.061224489795918366,0.1836734693877551,0.2653061224489796
631,0.323943661971831,0.352112676056338,0.323943661971831
632,0.23809523809523808,0.27380952380952384,0.34523809523809523
633,0.32941176470588235,0.38823529411764707,0.3764705882352941
634,0.39436619718309857,0.49295774647887325,0.676056338028169
635,0.34285714285714286,0.4142857142857143,0.4714285714285714
636,0.25,0.34375,0.2604166666666667
637,0.38235294117647056,0.39705882352941174,0.5588235294117647
638,0.1095890410958904,0.3561643835616438,0.3424657534246575
639,0.3142857142857143,0.32857142857142857,0.21428571428571427
640,0.2222222222222222,0.32222222222222224,0.35555555555555557
641,0.32926829268292684,0.2804878048780488,0.23170731707317074
642,0.3333333333333333,0.3968253968253968,0.38095238095238093
643,0.29577464788732394,0.36619718309859156,0.39436619718309857
644,0.29069767441860467,0.36046511627906974,0.4186046511627907
645,0.21621621621621623,0.3783783783783784,0.4594594594594595
646,0.08860759493670886,0.08860759493670886,0.17721518987341772
647,0.24175824175824176,0.32967032967032966,0.38461538461538464
648,0.32786885245901637,0.2459016393442623,0.5245901639344263
649,0.22535211267605634,0.2535211267605634,0.43661971830985913
650,0.43283582089552236,0.417910447761194,0.5223880597014925
651,0.2558139534883721,0.3372093023255814,0.3023255813953488
652,0.1518987341772152,0.20253164556962025,0.2911392405063291
653,0.76,0.6933333333333334,0.8533333333333334
654,0.13924050632911392,0.1518987341772152,0.20253164556962025
655,0.25274725274725274,0.27472527472527475,0.27472527472527475
656,0.48148148148148145,0.5,0.5740740740740741
657,0.5882352941176471,0.6029411764705882,0.7058823529411765
658,0.09523809523809523,0.07936507936507936,0.20634920634920634
659,0.3333333333333333,0.3333333333333333,0.3888888888888889
660,0.16981132075471697,0.2641509433962264,0.33962264150943394
661,0.40963855421686746,0.39759036144578314,0.4457831325301205
662,0.3709677419354839,0.3709677419354839,0.46774193548387094
663,0.25,0.28,0.44
664,0.23595505617977527,0.2696629213483146,0.3595505617977528
665,0.32926829268292684,0.4024390243902439,0.5
666,0.27631578947368424,0.27631578947368424,0.5263157894736842
667,0.11594202898550725,0.2028985507246377,0.2898550724637681
668,0.14084507042253522,0.2112676056338028,0.36619718309859156
669,0.4939759036144578,0.5903614457831325,0.4819277108433735
670,0.1794871794871795,0.16666666666666666,0.24358974358974358
671,0.22093023255813954,0.22093023255813954,0.32558139534883723
672,0.4098360655737705,0.45901639344262296,0.5409836065573771
673,0.2982456140350877,0.3333333333333333,0.43859649122807015
674,0.3,0.2714285714285714,0.32857142857142857
675,0.19480519480519481,0.19480519480519481,0.2857142857142857
676,0.39325842696629215,0.4157303370786517,0.47191011235955055
677,0.3300970873786408,0.4854368932038835,0.5242718446601942
678,0.2542372881355932,0.2033898305084746,0.288135593220339
679,0.3058823529411765,0.35294117647058826,0.38823529411764707
680,0.04477611940298507,0.04477611940298507,0.1044776119402985
681,0.4230769230769231,0.38461538461538464,0.41025641025641024
682,0.25,0.21428571428571427,0.44047619047619047
683,0.24444444444444444,0.37777777777777777,0.5666666666666667
684,0.358974358974359,0.41025641025641024,0.5384615384615384
685,0.35384615384615387,0.23076923076923078,0.24615384615384617
686,0.22972972972972974,0.32432432432432434,0.36486486486486486
687,0.06329113924050633,0.1518987341772152,0.24050632911392406
688,0.4,0.4,0.31666666666666665
689,0.20253164556962025,0.3037974683544304,0.6582278481012658
690,0.44047619047619047,0.35714285714285715,0.42857142857142855
691,0.26506024096385544,0.2891566265060241,0.39759036144578314
692,0.23529411764705882,0.2235294117647059,0.2823529411764706
693,0.25,0.2857142857142857,0.47619047619047616
694,0.37142857142857144,0.37142857142857144,0.5333333333333333
695,0.15384615384615385,0.21794871794871795,0.14102564102564102
696,0.26666666666666666,0.18666666666666668,0.28
697,0.18666666666666668,0.17333333333333334,0.3466666666666667
698,0.21428571428571427,0.2619047619047619,0.2261904761904762
699,0.12658227848101267,0.13924050632911392,0.22784810126582278
700,0.29069767441860467,0.29069767441860467,0.313953488372093
701,0.4,0.44285714285714284,0.4
702,0.24390243902439024,0.24390243902439024,0.2926829268292683
703,0.4574468085106383,0.43617021276595747,0.44680851063829785
704,0.11666666666666667,0.16666666666666666,0.31666666666666665
705,0.14035087719298245,0.14035087719298245,0.17543859649122806
706,0.12987012987012986,0.16883116883116883,0.11688311688311688
707,0.3783783783783784,0.4189189189189189,0.40540540540540543
708,0.22784810126582278,0.27848101265822783,0.2911392405063291
709,0.4583333333333333,0.4722222222222222,0.4166666666666667
710,0.18032786885245902,0.22950819672131148,0.29508196721311475
711,0.5053763440860215,0.4838709677419355,0.5698924731182796
712,0.23595505617977527,0.2696629213483146,0.33707865168539325
713,0.14285714285714285,0.17857142857142858,0.23809523809523808
714,0.24742268041237114,0.28865979381443296,0.38144329896907214
715,0.4,0.36666666666666664,0.3888888888888889
716,0.3103448275862069,0.2988505747126437,0.3333333333333333
717,0.30120481927710846,0.37349397590361444,0.39759036144578314
718,0.22077922077922077,0.22077922077922077,0.2727272727272727
719,0.3333333333333333,0.391304347826087,0.4782608695652174
720,0.41975308641975306,0.37037037037037035,0.4567901234567901
721,0.1232876712328767,0.136986301369863,0.2054794520547945
722,0.10909090909090909,0.2,0.21818181818181817
723,0.25396825396825395,0.20634920634920634,0.30158730158730157
724,0.03389830508474576,0.0847457627118644,0.22033898305084745
725,0.3076923076923077,0.35384615384615387,0.4153846153846154
726,0.25,0.234375,0.3125
727,0.15625,0.15625,0.3125
728,0.25925925925925924,0.30864197530864196,0.2839506172839506
729,0.43859649122807015,0.45614035087719296,0.42105263157894735
730,0.1724137931034483,0.25287356321839083,0.28735632183908044
731,0.38636363636363635,0.4318181818181818,0.38636363636363635
732,0.2894736842105263,0.3026315789473684,0.2894736842105263
733,0.14457831325301204,0.12048192771084337,0.2289156626506024
734,0.23529411764705882,0.23529411764705882,0.19117647058823528
735,0.2727272727272727,0.25,0.3068181818181818
736,0.10256410256410256,0.1794871794871795,0.1794871794871795
737,0.21428571428571427,0.22857142857142856,0.18571428571428572
738,0.32142857142857145,0.27380952380952384,0.42857142857142855
739,0.32,0.37333333333333335,0.56
740,0.4470588235294118,0.4117647058823529,0.4117647058823529
741,0.34210526315789475,0.39473684210526316,0.40789473684210525
742,0.4794520547945205,0.4794520547945205,0.4383561643835616
743,0.25,0.2875,0.45
744,0.4108527131782946,0.46511627906976744,0.4728682170542636
745,0.12,0.16,0.22666666666666666
746,0.234375,0.28125,0.28125
747,0.3263157894736842,0.3157894736842105,0.42105263157894735
748,0.35135135135135137,0.32432432432432434,0.4189189189189189
749,0.22916666666666666,0.21875,0.23958333333333334
750,0.2878787878787879,0.3333333333333333,0.3333333333333333
751,0.31868131868131866,0.34065934065934067,0.38461538461538464
752,0.38235294117647056,0.39705882352941174,0.45588235294117646
753,0.2786885245901639,0.29508196721311475,0.32786885245901637
754,0.18292682926829268,0.24390243902439024,0.32926829268292684
755,0.2465753424657534,0.3698630136986301,0.4520547945205479
756,0.35443037974683544,0.4810126582278481,0.5949367088607594
757,0.2962962962962963,0.4074074074074074,0.3333333333333333
758,0.3870967741935484,0.25806451612903225,0.3118279569892473
759,0.18055555555555555,0.16666666666666666,0.25
760,0.15492957746478872,0.22535211267605634,0.4788732394366197
761,0.2903225806451613,0.3010752688172043,0.3655913978494624
762,0.3877551020408163,0.46938775510204084,0.40816326530612246
763,0.13924050632911392,0.13924050632911392,0.17721518987341772
764,0.411214953271028,0.40186915887850466,0.40186915887850466
765,0.38144329896907214,0.5257731958762887,0.6391752577319587
766,0.2235294117647059,0.23529411764705882,0.36470588235294116
767,0.34615384615384615,0.32051282051282054,0.3974358974358974
768,0.2702702702702703,0.33783783783783783,0.4594594594594595
769,0.04938271604938271,0.13580246913580246,0.3333333333333333
770,0.1111111111111111,0.2222222222222222,0.3333333333333333
771,0.34065934065934067,0.4725274725274725,0.4725274725274725
772,0.27884615384615385,0.3076923076923077,0.46153846153846156
773,0.175,0.1375,0.2125
774,0.2777777777777778,0.375,0.6388888888888888
775,0.32978723404255317,0.4787234042553192,0.39361702127659576
776,0.2857142857142857,0.34065934065934067,0.43956043956043955
777,0.14772727272727273,0.20454545454545456,0.22727272727272727
778,0.21739130434782608,0.2318840579710145,0.15942028985507245
779,0.4,0.4117647058823529,0.49411764705882355
780,0.21428571428571427,0.20238095238095238,0.25
781,0.2891566265060241,0.3614457831325301,0.43373493975903615
782,0.4158415841584158,0.40594059405940597,0.46534653465346537
783,0.09859154929577464,0.09859154929577464,0.19718309859154928
784,0.40425531914893614,0.46808510638297873,0.7978723404255319
785,0.1375,0.125,0.225
786,0.21739130434782608,0.30434782608695654,0.391304347826087
787,0.17567567567567569,0.14864864864864866,0.21621621621621623
788,0.27692307692307694,0.38461538461538464,0.35384615384615387
789,0.4117647058823529,0.36764705882352944,0.45588235294117646
790,0.1323529411764706,0.1323529411764706,0.19117647058823528
791,0.18421052631578946,0.21052631578947367,0.27631578947368424
792,0.19318181818181818,0.26136363636363635,0.2840909090909091
793,0.3375,0.4125,0.425
794,0.16666666666666666,0.2,0.37777777777777777
795,0.15517241379310345,0.27586206896551724,0.3620689655172414
796,0.4647887323943662,0.647887323943662,0.9014084507042254
797,0.29333333333333333,0.26666666666666666,0.32
798,0.3191489361702128,0.4148936170212766,0.46808510638297873
799,0.23255813953488372,0.29069767441860467,0.313953488372093
800,0.3333333333333333,0.36904761904761907,0.5
801,0.36231884057971014,0.30434782608695654,0.3188405797101449
802,0.2391304347826087,0.22826086956521738,0.31521739130434784
803,0.16,0.14666666666666667,0.21333333333333335
804,0.19480519480519481,0.16883116883116883,0.36363636363636365
805,0.19791666666666666,0.25,0.3125
806,0.20253164556962025,0.21518987341772153,0.2911392405063291
807,0.11538461538461539,0.16666666666666666,0.11538461538461539
808,0.2696629213483146,0.3146067415730337,0.38202247191011235
809,0.3253012048192771,0.3493975903614458,0.37349397590361444
810,0.5145631067961165,0.6019417475728155,0.7669902912621359
811,0.21428571428571427,0.22857142857142856,0.35714285714285715
812,0.36231884057971014,0.3188405797101449,0.43478260869565216
813,0.41025641025641024,0.41025641025641024,0.5256410256410257
814,0.23255813953488372,0.2558139534883721,0.3023255813953488
815,0.15476190476190477,0.19047619047619047,0.32142857142857145
816,0.39759036144578314,0.3855421686746988,0.5421686746987951
817,0.31645569620253167,0.3037974683544304,0.4177215189873418
818,0.27058823529411763,0.32941176470588235,0.4117647058823529
819,0.25675675675675674,0.24324324324324326,0.25675675675675674
820,0.23809523809523808,0.30158730158730157,0.31746031746031744
821,0.12,0.16,0.30666666666666664
822,0.28735632183908044,0.3448275862068966,0.3333333333333333
823,0.4387755102040816,0.41836734693877553,0.37755102040816324
824,0.4318181818181818,0.45454545454545453,0.3977272727272727
825,0.1791044776119403,0.22388059701492538,0.417910447761194
826,0.3253012048192771,0.3132530120481928,0.3493975903614458
827,0.26865671641791045,0.3283582089552239,0.44776119402985076
828,0.45454545454545453,0.4090909090909091,0.4696969696969697
829,0.11842105263157894,0.14473684210526316,0.14473684210526316
830,0.4409448818897638,0.4409448818897638,0.4566929133858268
831,0.2978723404255319,0.32978723404255317,0.48936170212765956
832,0.34782608695652173,0.43478260869565216,0.5362318840579711
833,0.1917808219178082,0.3287671232876712,0.3698630136986301
834,0.2441860465116279,0.29069767441860467,0.313953488372093
835,0.14102564102564102,0.19230769230769232,0.24358974358974358
836,0.0847457627118644,0.0847457627118644,0.1864406779661017
837,0.25252525252525254,0.3434343434343434,0.36363636363636365
838,0.2976190476190476,0.2619047619047619,0.47619047619047616
839,0.30666666666666664,0.22666666666666666,0.38666666666666666
840,0.32,0.29333333333333333,0.5066666666666667
841,0.21333333333333335,0.24,0.29333333333333333
842,0.34328358208955223,0.31343283582089554,0.417910447761194
843,0.10465116279069768,0.08139534883720931,0.1511627906976744
844,0.5531914893617021,0.574468085106383,0.5638297872340425
845,0.2948717948717949,0.3333333333333333,0.44871794871794873
846,0.3108108108108108,0.4189189189189189,0.44594594594594594
847,0.4727272727272727,0.3090909090909091,0.34545454545454546
848,0.19607843137254902,0.19607843137254902,0.27450980392156865
849,0.25316455696202533,0.26582278481012656,0.3924050632911392
850,0.23376623376623376,0.22077922077922077,0.44155844155844154
851,0.2318840579710145,0.3333333333333333,0.4492753623188406
852,0.25263157894736843,0.28421052631578947,0.3263157894736842
853,0.22784810126582278,0.24050632911392406,0.43037974683544306
854,0.4117647058823529,0.6176470588235294,0.8088235294117647
855,0.4418604651162791,0.37209302325581395,0.5348837209302325
856,0.3373493975903614,0.3493975903614458,0.4457831325301205
857,0.5061728395061729,0.4074074074074074,0.5432098765432098
858,0.40594059405940597,0.42574257425742573,0.46534653465346537
859,0.18478260869565216,0.2608695652173913,0.31521739130434784
860,0.17142857142857143,0.24285714285714285,0.18571428571428572
861,0.4177215189873418,0.45569620253164556,0.6075949367088608
862,0.5,0.6627906976744186,0.5581395348837209
863,0.3953488372093023,0.3372093023255814,0.32558139534883723
864,0.23076923076923078,0.14102564102564102,0.32051282051282054
865,0.32222222222222224,0.26666666666666666,0.3111111111111111
866,0.20270270270270271,0.13513513513513514,0.28378378378378377
867,0.19402985074626866,0.208955223880597,0.26865671641791045
868,0.40963855421686746,0.40963855421686746,0.5060240963855421
869,0.3023255813953488,0.313953488372093,0.43023255813953487
870,0.36904761904761907,0.47619047619047616,0.5119047619047619
871,0.27631578947368424,0.15789473684210525,0.3684210526315789
872,0.1206896551724138,0.10344827586206896,0.15517241379310345
873,0.171875,0.234375,0.328125
874,0.12941176470588237,0.1411764705882353,0.23529411764705882
875,0.48,0.51,0.61
876,0.16883116883116883,0.18181818181818182,0.38961038961038963
877,0.5119047619047619,0.20238095238095238,0.5
878,0.06666666666666667,0.14666666666666667,0.24
879,0.29347826086956524,0.358695652173913,0.44565217391304346
880,0.25333333333333335,0.30666666666666664,0.41333333333333333
881,0.10666666666666667,0.13333333333333333,0.18666666666666668
882,0.45161290322580644,0.5161290322580645,0.6559139784946236
883,0.32,0.4,0.48
884,0.6,0.6476190476190476,0.7333333333333333
885,0.0,0.030303030303030304,0.15151515151515152
886,0.4936708860759494,0.4050632911392405,0.620253164556962
887,0.25806451612903225,0.22580645161290322,0.3548387096774194
888,0.3048780487804878,0.2926829268292683,0.2926829268292683
889,0.1951219512195122,0.34146341463414637,0.2804878048780488
890,0.1724137931034483,0.2413793103448276,0.11494252873563218
891,0.125,0.15,0.2375
892,0.25333333333333335,0.32,0.3466666666666667
893,0.3333333333333333,0.30864197530864196,0.32098765432098764
894,0.2236842105263158,0.2631578947368421,0.5
895,0.34782608695652173,0.32608695652173914,0.41304347826086957
896,0.2289156626506024,0.24096385542168675,0.2891566265060241
897,0.3956043956043956,0.38461538461538464,0.5274725274725275
898,0.24691358024691357,0.2962962962962963,0.2839506172839506
899,0.336734693877551,0.45918367346938777,0.46938775510204084
900,0.15,0.2125,0.2
901,0.07142857142857142,0.11904761904761904,0.15476190476190477
902,0.29577464788732394,0.5492957746478874,0.9014084507042254
903,0.13513513513513514,0.20270270270270271,0.36486486486486486
904,0.0759493670886076,0.16455696202531644,0.16455696202531644
905,0.3625,0.3125,0.475
906,0.16842105263157894,0.17894736842105263,0.29473684210526313
907,0.16470588235294117,0.16470588235294117,0.32941176470588235
908,0.2,0.24444444444444444,0.28888888888888886
909,0.20238095238095238,0.19047619047619047,0.21428571428571427
910,0.30864197530864196,0.2839506172839506,0.4567901234567901
911,0.17647058823529413,0.19117647058823528,0.20588235294117646
912,0.3068181818181818,0.2727272727272727,0.3522727272727273
913,0.09722222222222222,0.16666666666666666,0.1111111111111111
914,0.23958333333333334,0.3125,0.3645833333333333
915,0.4659090909090909,0.6477272727272727,0.7840909090909091
916,0.3253012048192771,0.30120481927710846,0.3493975903614458
917,0.1,0.1,0.18333333333333332
918,0.28431372549019607,0.30392156862745096,0.3627450980392157
919,0.39705882352941174,0.3382352941176471,0.2647058823529412
920,0.10144927536231885,0.18840579710144928,0.14492753623188406
921,0.13846153846153847,0.26153846153846155,0.18461538461538463
922,0.3170731707317073,0.4146341463414634,0.3780487804878049
923,0.19753086419753085,0.18518518518518517,0.345679012345679
924,0.25333333333333335,0.2,0.25333333333333335
925,0.26666666666666666,0.26666666666666666,0.38666666666666666
926,0.11428571428571428,0.22857142857142856,0.24285714285714285
927,0.5,0.5,0.6551724137931034
928,0.3263157894736842,0.3368421052631579,0.4105263157894737
929,0.14634146341463414,0.17073170731707318,0.2073170731707317
930,0.2808988764044944,0.3146067415730337,0.4157303370786517
931,0.46551724137931033,0.5172413793103449,0.5
932,0.3888888888888889,0.37037037037037035,0.5370370370370371
933,0.2328767123287671,0.3287671232876712,0.3698630136986301
934,0.09090909090909091,0.19480519480519481,0.42857142857142855
935,0.4939759036144578,0.4939759036144578,0.5060240963855421
936,0.30392156862745096,0.3431372549019608,0.37254901960784315
937,0.1506849315068493,0.2465753424657534,0.3835616438356164
938,0.12345679012345678,0.16049382716049382,0.2345679012345679
939,0.3469387755102041,0.3979591836734694,0.40816326530612246
940,0.21052631578947367,0.21052631578947367,0.3157894736842105
941,0.25806451612903225,0.26881720430107525,0.27956989247311825
942,0.14814814814814814,0.16666666666666666,0.25925925925925924
943,0.3387096774193548,0.3387096774193548,0.3870967741935484
944,0.5232558139534884,0.46511627906976744,0.6744186046511628
945,0.30120481927710846,0.3253012048192771,0.43373493975903615
946,0.3620689655172414,0.39655172413793105,0.3793103448275862
947,0.3431372549019608,0.3431372549019608,0.38235294117647056
948,0.3055555555555556,0.3611111111111111,0.3055555555555556
949,0.3258426966292135,0.3146067415730337,0.34831460674157305
950,0.5833333333333334,0.20238095238095238,0.4166666666666667
951,0.34285714285714286,0.4,0.45714285714285713
952,0.20253164556962025,0.189873417721519,0.4177215189873418
953,0.3088235294117647,0.35294117647058826,0.3382352941176471
954,0.5217391304347826,0.5362318840579711,0.6231884057971014
955,0.2982456140350877,0.2631578947368421,0.2982456140350877
956,0.10526315789473684,0.10526315789473684,0.14473684210526316
957,0.2,0.22857142857142856,0.22857142857142856
958,0.14864864864864866,0.16216216216216217,0.21621621621621623
959,0.22535211267605634,0.2535211267605634,0.18309859154929578
960,0.2,0.3,0.3625
961,0.38613861386138615,0.39603960396039606,0.5346534653465347
962,0.2727272727272727,0.32954545454545453,0.4318181818181818
963,0.4158415841584158,0.32673267326732675,0.45544554455445546
964,0.2558139534883721,0.27906976744186046,0.36046511627906974
965,0.3888888888888889,0.4444444444444444,0.45555555555555555
966,0.18823529411764706,0.21176470588235294,0.32941176470588235
967,0.18181818181818182,0.12727272727272726,0.3090909090909091
968,0.3220338983050847,0.4576271186440678,0.559322033898305
969,0.2125,0.2375,0.325
970,0.22972972972972974,0.24324324324324326,0.22972972972972974
971,0.5633802816901409,0.6197183098591549,0.6901408450704225
972,0.3253012048192771,0.3253012048192771,0.5542168674698795
973,0.09210526315789473,0.2236842105263158,0.18421052631578946
974,0.3838383838383838,0.41414141414141414,0.42424242424242425
975,0.12962962962962962,0.14814814814814814,0.12962962962962962
976,0.5970149253731343,0.47761194029850745,0.582089552238806
977,0.25,0.2894736842105263,0.34210526315789475
978,0.3150684931506849,0.3150684931506849,0.4794520547945205
979,0.2375,0.25,0.2875
980,0.20987654320987653,0.2962962962962963,0.32098765432098764
981,0.5196078431372549,0.7745098039215687,0.6862745098039216
982,0.24050632911392406,0.22784810126582278,0.22784810126582278
983,0.25555555555555554,0.3888888888888889,0.5
984,0.26136363636363635,0.22727272727272727,0.32954545454545453
985,0.2916666666666667,0.3194444444444444,0.3611111111111111
986,0.10526315789473684,0.17105263157894737,0.23684210526315788
987,0.27941176470588236,0.3382352941176471,0.29411764705882354
988,0.06944444444444445,0.041666666666666664,0.1111111111111111
989,0.2247191011235955,0.2696629213483146,0.30337078651685395
990,0.35185185185185186,0.35185185185185186,0.37037037037037035
991,0.2988505747126437,0.2988505747126437,0.41379310344827586
992,0.2857142857142857,0.24285714285714285,0.5285714285714286
993,0.275,0.3125,0.375
994,0.49056603773584906,0.5,0.6415094339622641
995,0.20481927710843373,0.2289156626506024,0.2891566265060241
996,0.3055555555555556,0.3333333333333333,0.3333333333333333
997,0.11688311688311688,0.2077922077922078,0.23376623376623376
998,0.2823529411764706,0.3176470588235294,0.25882352941176473
999,0.38961038961038963,0.37662337662337664,0.42857142857142855
1000,0.15,0.18333333333333332,0.4
1001,0.25333333333333335,0.29333333333333333,0.36
1002,0.23076923076923078,0.23076923076923078,0.23076923076923078
1003,0.12658227848101267,0.1518987341772152,0.12658227848101267
1004,0.17857142857142858,0.2261904761904762,0.2261904761904762
1005,0.3194444444444444,0.3888888888888889,0.375
1006,0.4146341463414634,0.4878048780487805,0.5853658536585366
1007,0.18666666666666668,0.18666666666666668,0.26666666666666666
1008,0.32098765432098764,0.24691358024691357,0.4691358024691358
1009,0.09195402298850575,0.08045977011494253,0.16091954022988506
1010,0.23529411764705882,0.3088235294117647,0.3382352941176471
1011,0.1935483870967742,0.1774193548387097,0.3064516129032258
1012,0.45348837209302323,0.4186046511627907,0.46511627906976744
1013,0.3617021276595745,0.39361702127659576,0.39361702127659576
1014,0.20408163265306123,0.2653061224489796,0.4489795918367347
1015,0.29069767441860467,0.32558139534883723,0.36046511627906974
